,correlation
1128,2.11311861928789e-05
1129,4.103347493336206e-05
1130,4.541838485761779e-05
1131,4.541838485761779e-05
1132,1.950971681601306e-05
1133,4.53961612861772e-05
1134,7.791083165790947e-05
1135,7.95475370189963e-06
1136,5.588593109436839e-05
1137,1.3345858341672636e-05
1138,3.1184170840114094e-05
1139,1.916784985556209e-05
1140,3.881170624609105e-05
1141,3.861108709774448e-05
1143,8.759461867026689e-05
1144,-7.748109807088651e-05
1146,6.307212207997195e-05
1147,2.464529381027358e-05
1148,5.307459686929382e-05
1149,5.587861715275516e-05
1151,4.4093649167463335e-05
1152,4.936694626303485e-05
1154,8.125681681469873e-05
1155,3.853625344325589e-05
1156,-3.654830606767446e-05
1157,9.105665624095642e-05
1158,3.917062298215129e-05
1159,6.705523190952639e-05
1160,7.45875866042462e-05
1162,6.512930410358078e-05
1163,7.780457569974406e-05
1164,4.843803095286253e-05
1166,6.963751090028364e-05
1168,2.0033309337182967e-05
1172,6.608841513115454e-05
1173,4.466567114949197e-06
1174,-1.547751004093619e-05
1175,5.196910722243016e-05
1176,8.962924244930554e-05
1177,4.434692894757643e-05
1178,-9.34166288033506e-06
1179,8.507732284312651e-05
1181,-5.943441535840417e-05
1182,6.72190535109165e-05
1183,5.302281591509587e-05
1184,5.989632752296872e-05
1185,8.114621653929908e-05
1186,2.455851941407524e-05
1187,5.083623333028035e-05
1190,4.6353227584611375e-05
1191,2.212064347027435e-05
1193,3.3529532722095654e-05
1194,8.999351287914098e-05
1195,8.915549928373351e-05
1196,8.754857602152037e-05
1197,7.04931079798918e-05
1198,8.550525400970704e-05
1199,-5.8299539216565386e-05
1200,8.564539051769073e-05
1201,-1.8588809111197478e-05
1203,7.459729648536025e-05
1204,7.282233822580132e-05
1205,5.332650519828268e-05
1206,8.75539051904086e-05
1208,1.949198404090577e-05
1209,1.831167131863008e-05
1210,4.853533137216441e-05
1211,4.474485690781132e-05
1212,6.728099747259293e-05
1213,5.936522271028353e-05
1214,8.052922265045535e-05
1217,8.136675134295237e-05
1218,1.8265865397848548e-06
1219,3.472174307958805e-05
1220,4.8402219910790094e-05
1221,8.813385965591494e-05
1222,2.867697513394223e-05
1223,1.123878074708801e-05
1224,2.288051342586885e-06
1225,3.050780432357413e-05
1226,1.3681438769676382e-05
1227,2.9833746997805836e-05
1228,4.8299935375007626e-05
1229,2.953913470119385e-05
1230,-1.4287051898323642e-05
1231,4.3908412908360495e-06
1232,3.532603174593083e-05
1233,2.852169164202605e-05
1234,1.7722618738136685e-05
1235,1.2599598392817752e-05
1236,2.876085023051649e-05
1237,8.432200200889808e-06
1238,3.614400466617254e-05
1239,8.26395947752853e-05
1240,4.937955530615952e-06
1241,1.2231687527071005e-05
1242,2.481123614744207e-05
1243,2.340346200095376e-05
1244,2.6796427068124763e-05
1245,2.3163634304683463e-05
1246,4.914137566026918e-06
1247,3.5290541190591814e-05
1248,-1.883552480329384e-07
1249,6.942147921320803e-06
1250,3.281950672410212e-05
1251,3.1676107345354095e-05
1252,3.007792811304597e-05
1253,1.7992256889162594e-05
1254,3.053370089568239e-05
1256,2.6605767880934477e-05
1257,4.860229195988802e-06
1258,1.5671878559973818e-05
1259,2.847304515072748e-05
1260,9.630184526134952e-06
1261,2.1616580376652293e-05
1262,2.5713982578773238e-05
1263,1.590892727457795e-05
1264,1.5767728821344493e-05
1265,2.11078261408756e-05
1266,2.449198817294132e-06
1267,4.177962472107967e-06
1268,1.614704762473706e-05
1269,1.7932088151119874e-05
1270,1.7524864741931924e-05
1271,1.392502336617356e-05
1272,1.5494707249296306e-05
1273,5.387116141759412e-06
1274,1.0345561747109222e-05
1275,1.6081952115238414e-05
1276,6.905930319981877e-06
1277,5.730076011455787e-06
1278,5.235816538294497e-06
1279,1.2774533179863506e-05
1280,1.0820198277131425e-05
1281,7.303537739724151e-06
1282,2.1233149056444133e-05
1283,2.437089605270622e-05
1284,3.70050241503528e-05
1285,1.3571908541089332e-05
1286,1.916292879564045e-05
1287,1.4123053587439226e-05
1288,2.274360107487523e-05
1289,1.6950439282323182e-05
1290,2.226484497983059e-05
1291,2.355197898261933e-05
1292,2.7524381440124376e-05
1293,1.6071672548953502e-05
1294,1.54593930045346e-05
1295,5.598468375839196e-05
1296,8.301177570480859e-06
1297,-1.4412022129346132e-06
1298,1.3542400074912288e-05
1299,1.2479078214170294e-05
1300,1.2097479118912489e-05
1301,2.5787506404146185e-05
1302,6.552141613627303e-06
1303,4.171916030233017e-05
1304,4.006665323408281e-05
1305,2.476968074616375e-05
1306,7.827813560426149e-05
1307,7.060876658754596e-05
1308,8.198262447382244e-05
1309,4.640628692069811e-05
1310,6.484981044231779e-05
1311,1.1047996743461135e-05
1312,5.534487308370912e-05
1313,1.66436350342444e-05
1314,3.771510718136876e-05
1315,7.60020614280961e-06
1316,7.457534252108271e-06
1317,2.449299379021428e-05
1318,2.855596240373243e-05
1319,-1.093567107682451e-05
1320,3.238647571548649e-05
1321,9.719324569796878e-06
1322,-2.228705509537929e-05
1323,7.074111684527924e-06
1324,2.1562999577151087e-05
1325,2.3794664506777067e-05
1327,-3.111677115560646e-06
1328,-4.219353417036424e-05
1329,9.537901668247228e-05
1330,-2.2727837556612144e-05
1331,1.2035166368056083e-05
1332,4.544290995220113e-06
1333,5.3245568148487804e-06
1334,4.0287230323904537e-05
1335,4.468014757367024e-07
1336,7.662101514738896e-05
1337,-1.032243456957313e-05
1338,2.088851354426463e-05
1339,3.942297402215442e-05
1340,2.0869788802104075e-05
1341,5.47702907648215e-06
1342,3.0928006005246206e-05
1343,8.06274850231215e-06
1344,1.2619347599865846e-05
1345,-1.3157169274138944e-05
1346,1.8808663288935743e-05
1347,3.132694208846861e-05
1348,2.8277036047155712e-05
1349,-1.1918411495732034e-05
1350,2.447165809325299e-05
1351,2.1030155460294598e-05
1352,2.257589374383954e-05
1353,2.374489214823187e-05
1354,9.760351904665769e-06
1355,3.590020330204105e-05
1356,2.6581408359437267e-05
1357,1.671703410780999e-05
1358,-1.281827176908312e-06
1359,-1.3705544172931447e-05
1360,7.053186047673823e-06
1361,-7.888720066417115e-06
1362,4.1297334417711855e-06
1363,1.538720121300691e-05
1364,1.4543484432281945e-08
1365,6.685422748705407e-06
1366,-1.0875020364706311e-06
1367,1.88288332261882e-05
1368,4.24616665107029e-06
1369,2.2684854738419648e-05
1370,1.8311423364779016e-05
1371,2.079308694201154e-05
1372,1.6237781984329975e-05
1373,2.2514619900804647e-05
1374,2.0926772635257212e-05
1375,1.966385571913268e-05
1376,1.825921029195769e-05
1377,-8.052201322699328e-07
1378,-4.992428677853705e-06
1379,1.429988902967518e-05
1380,-1.509262547080807e-05
1381,2.5195562129089145e-05
1382,2.478266624742356e-05
1383,-1.8318691947616622e-05
1384,2.5606299869540544e-05
1385,2.0091420798401045e-05
1386,2.3137246444881767e-05
1387,2.07279043005122e-05
1388,2.386304715115811e-05
1389,2.963675130656032e-05
1390,1.4171946623341253e-05
1391,1.1088944253875056e-05
1392,2.740760978906037e-06
1393,1.3440958433678723e-05
1394,8.001303760296732e-07
1395,2.1546694230665217e-05
1396,1.5067121339757308e-05
1397,2.934275682120626e-05
1399,3.121284865975344e-05
1400,1.7624470621693555e-05
1401,1.5002328265836554e-05
1402,2.19529121709194e-05
1403,6.5804465974773845e-06
1404,-2.093974640867409e-05
1405,3.3660799865669067e-06
1406,2.193476646836721e-05
1407,1.2845775373993716e-05
1408,1.782085116139869e-05
1409,1.080752569815863e-05
1410,1.8232874310709264e-05
1411,1.6733549813328387e-05
1412,-1.73050792196151e-05
1413,9.117278138014378e-06
1414,-5.095919471029145e-06
1415,1.17943125396716e-05
1416,1.7321387335367453e-05
1417,6.756965346596717e-06
1418,-3.90705647397062e-06
1419,-6.420923749614141e-06
1420,1.3646625242122648e-05
1421,7.124770714028046e-05
1422,5.264813373814766e-05
1423,5.586458395450871e-05
1424,6.931844538002671e-05
1425,4.761712881464858e-05
1426,5.465115513828801e-05
1427,5.701426405278602e-05
1428,6.850551134043853e-05
1429,5.485534458254312e-05
1430,6.510524280880729e-05
1431,5.215430146043218e-05
1432,4.563157621566765e-05
1433,7.39412112168526e-05
1434,4.578595550627992e-05
1435,8.465073075300983e-05
1436,4.892805272033305e-05
1437,5.338809961298493e-05
1438,4.546167085344511e-05
1439,4.470016283947017e-05
1440,2.3573066559706896e-05
1441,1.1346136768121242e-05
1442,1.9453799713154976e-05
1443,7.664463696744849e-05
1444,2.9671382295244297e-05
1445,3.178276895594009e-05
1446,2.5653066306880217e-05
1447,1.9397597745276403e-05
1448,3.3988843626471646e-05
1449,1.0835903527585688e-05
1450,3.9815234981577725e-05
1451,3.210547896917098e-05
1452,2.6425606908612483e-05
1453,3.320312967946974e-05
1454,3.170900104287823e-05
1455,4.907121315491518e-05
1456,2.930436301500268e-05
1457,4.456351736647873e-05
1458,6.835397807493345e-06
1459,2.519239354726356e-05
1460,2.874790510768518e-06
1461,1.041200372670816e-05
1462,1.0339601520055153e-05
1463,3.233479519295053e-05
1464,-1.2645066751664416e-05
1465,3.564168461795512e-06
1466,2.1788205498737946e-05
1467,2.655225591126444e-05
1468,3.672038064223383e-05
1469,8.14911378547282e-06
1470,7.928534373382276e-06
1471,2.9784521718982287e-05
1472,1.3083505934914596e-05
1473,3.112855107294026e-05
1474,3.522336786821386e-05
1475,2.176204179495588e-05
1476,1.5382668401229167e-05
1477,1.258257321620455e-05
1478,7.887209595491375e-05
1479,4.8297872190814345e-05
1480,5.168776599955943e-05
1481,6.956437395835534e-05
1482,-4.24205387358003e-06
1483,4.04793548377769e-05
1484,5.35620927406181e-05
1485,2.5677514279663324e-05
1486,6.501727204935359e-06
1487,-7.71501591423426e-05
1488,-5.619255425017517e-05
1489,-8.31196620611032e-05
1490,3.365077741074891e-05
1491,-4.4301397868967015e-05
1492,-8.411327379507157e-05
1493,-7.690459200109914e-05
1494,-1.1548976435675406e-05
1495,7.1479572771374e-06
1496,-8.134283321939521e-05
1497,-9.545337058816277e-06
1498,2.705395461066536e-05
1499,2.4231154396857555e-05
1500,2.417101203389815e-05
1501,3.4764404599252422e-06
1502,2.3512155431532684e-05
1503,1.8364924296352932e-05
1504,1.039630764868101e-05
1505,1.1248070615016306e-05
1506,2.5445891329867012e-05
1507,8.923237469479669e-06
1508,3.6462325057229097e-05
1509,4.3671700269310166e-05
1510,-7.555012287378169e-05
1511,-6.0475163495043695e-05
1514,-7.166266947555933e-05
1516,-9.07210796644356e-05
1517,-7.8574332624378e-05
1518,-6.910653558511056e-05
1519,-6.305812200843457e-05
1520,3.127006738317972e-05
1521,2.447284268658649e-05
1522,2.4410367499763343e-05
1523,4.573295985670765e-05
1524,3.517325416604857e-05
1525,3.026133454717131e-05
1526,2.9586571014629065e-05
1527,1.9621783285820903e-05
1528,1.6227398712289187e-05
1529,1.6227398712289187e-05
1530,3.1763864094469325e-05
1531,4.9900957800427336e-05
1532,4.9900957800427336e-05
1533,1.959013176826619e-05
1534,3.07661864364263e-05
1535,3.795377719800565e-05
1536,3.2215456354156615e-05
1537,4.286605845833997e-05
1538,9.53934435226437e-06
1539,1.4587872489339582e-05
1540,3.514706191534036e-05
1541,4.0249731663635874e-05
1542,9.698981566336907e-06
1543,4.341869162167175e-05
1544,1.450824839469456e-05
1545,1.764993674621709e-05
1546,4.856037707389643e-05
1547,2.096524477688401e-05
1548,7.402474089328801e-05
1549,5.413249523206353e-05
1550,2.3021472024237448e-05
1551,8.765905798903711e-05
1552,4.211097236089716e-05
1553,9.7235347337536e-06
1554,3.18246931930671e-05
1555,1.394703869601877e-05
1556,3.5180254417428306e-05
1557,1.855253800935324e-05
1558,3.928769915672714e-05
1559,3.703229786828531e-05
1560,2.571338174950901e-05
1561,3.910019183390357e-05
1562,2.6269132522629672e-05
1563,3.318581589117858e-05
1564,2.648380478040273e-05
1565,2.168407777482183e-05
1566,6.246596505420256e-05
1567,6.246596505420256e-05
1568,5.863487450864526e-05
1569,2.0159462354652327e-05
1570,-5.13789670262702e-07
1571,6.360413969434964e-05
1572,2.3484119955386614e-05
1573,3.272700799216278e-05
1574,1.165444796228017e-05
1575,3.042868503066083e-05
1576,1.995834261846013e-05
1577,1.995834261846013e-05
1578,3.228787076350034e-05
1579,6.39814763395452e-05
1580,-8.23820662705893e-06
1581,5.642727884145431e-05
1582,4.099642664022688e-05
1583,-1.4171587916482904e-05
1584,3.666205704977887e-05
1585,1.9892079309601745e-05
1586,2.5829899252359516e-05
1587,1.3289078503778655e-05
1588,2.2591158461101067e-05
1589,3.871089268127188e-05
1590,2.4444519705094493e-05
1591,3.5686990314347525e-05
1592,2.7074100768402105e-05
1593,1.1869604917769465e-05
1594,5.046484791084173e-05
1595,2.6477205809111467e-05
1596,2.673652172342884e-05
1597,3.6835372744944565e-05
1598,3.275324387580191e-05
1599,3.140111234273283e-05
1600,2.8726360319274e-05
1601,1.66191545259273e-05
1602,2.7792731385366537e-05
1603,1.720395892006312e-05
1604,2.551317258586812e-05
1605,1.6520650923515278e-05
1606,1.310316891764038e-05
1607,2.8128022321702015e-05
1608,3.279503360910504e-05
1609,2.4835878024733315e-05
1610,2.0535918381283215e-05
1611,6.968598825642394e-05
1612,3.365077741074891e-05
1613,2.7033507507007783e-05
1614,1.4719985982565166e-05
1615,1.794215609607329e-05
1616,2.81517696680954e-05
1617,3.888891521328224e-05
1619,3.215921167776697e-05
1620,-7.983486816972945e-06
1621,5.598918113883505e-05
1622,2.7740732865461343e-05
1623,1.3219458503224743e-05
1624,1.372760652488723e-05
1625,1.768622364858354e-05
1626,4.923204053887529e-05
1627,2.3981979041036057e-05
1628,2.3738901813479973e-05
1629,1.400608454293796e-05
1630,2.1201001617926617e-05
1631,2.941103035333128e-05
1632,3.15208893395528e-05
1633,6.295597675995637e-05
1634,2.7060282433962927e-05
1635,3.260271987901951e-05
1636,4.42574544629284e-05
1638,4.1914155167514666e-05
1639,6.121475492307106e-05
1640,-6.328625791157863e-05
1641,3.706844202612423e-05
1642,3.509662515000632e-05
1643,2.2314952615981788e-05
1644,2.397802439254897e-05
1645,-3.7419207563821954e-05
1646,2.4337798228607146e-05
1647,2.277542305397404e-05
1648,2.0099098287929528e-05
1649,-1.4407199114274602e-06
1650,2.245912019836044e-05
1651,3.2561651829838087e-05
1652,2.835162144985117e-05
1653,2.835162144985117e-05
1654,6.576244977516951e-05
1655,2.2634920186322885e-05
1656,8.057453896558259e-06
1657,7.639953654250968e-05
1659,2.487118867582941e-05
1660,2.487118867582941e-05
1661,3.9060392686479805e-05
1662,5.320647625120501e-05
1663,1.6504046804756377e-05
1664,2.7631459100921573e-05
1665,2.7790611971116147e-05
1666,7.700236441327427e-05
1667,4.454855294527396e-05
1668,3.866010000695636e-05
1669,8.145287631018558e-05
1671,1.3610305481671456e-05
1672,2.2551710599120736e-05
1674,2.723724433877072e-05
1675,1.1156855112608866e-05
1676,8.371180960372209e-06
1677,4.372379716472207e-05
1678,2.1114532253846125e-05
1679,2.196568722308079e-05
1680,3.319562888672386e-05
1681,3.160207808445592e-05
1682,9.933085927844104e-05
1683,3.2237418066981183e-05
1685,6.981591359539119e-05
1686,8.401619420929021e-05
1691,9.831380059369083e-05
1692,2.67764781549828e-05
1693,2.0527855720898443e-05
1694,9.34409376469462e-06
1696,4.914625655379601e-05
1697,-9.366121734415398e-06
1698,7.164110839920209e-06
1699,3.563064167211668e-05
1700,1.468811481100193e-05
1701,1.4676339844629571e-05
1702,1.4675701337169864e-05
1703,3.140258097921027e-05
1704,-3.7010772444625976e-05
1705,3.383703475503999e-05
1706,3.4559096526609235e-05
1707,5.363943146969782e-05
1708,5.804596635593415e-07
1709,1.897489348251599e-05
1710,1.8944047147313685e-05
1711,2.6457836967260517e-05
1712,5.340593795400369e-05
1713,-2.820423535762633e-05
1714,1.663555459985109e-05
1715,2.481136397627612e-05
1716,2.5713279998105636e-05
1717,3.3144865248794535e-05
1718,-6.671102962718431e-05
1719,3.7008227681223215e-05
1720,1.447636410325874e-05
1721,4.0619368369251015e-05
1722,3.165303319427104e-05
1723,5.968163678737431e-05
1724,2.465637183214224e-05
1726,1.627869375450835e-05
1727,5.587071486820389e-05
1728,-2.218046230919399e-05
1729,5.989500302305598e-05
1730,4.171883271230766e-05
1731,-7.20580453486476e-06
1732,4.5587564197539066e-05
1733,3.5514462573507736e-05
1734,3.1467079484989813e-05
1735,4.011365137120966e-05
1737,-1.747523989012715e-05
1738,3.8959855440227536e-05
1739,1.998045486146992e-05
1740,2.561706386176701e-05
1741,6.075401260795396e-05
1742,1.3862310426682429e-05
1743,2.353921482176771e-05
1744,2.9657431181752257e-05
1745,-4.980294454241149e-05
1746,6.448625179130058e-05
1747,5.441277305767775e-06
1748,2.683343269476856e-05
1749,3.6401048552540365e-05
1750,1.0075702521113512e-05
1751,2.5070381026280936e-05
1752,1.940402975005667e-05
1753,-4.386864148007262e-05
1754,1.5821801709133748e-05
1755,-5.3323465721418106e-05
1756,3.9423065682729294e-05
1757,-3.0313808742048915e-05
1758,-1.2802576312490376e-05
1759,-8.81616752966577e-05
1760,1.403763549309006e-05
1761,2.8900594765174727e-05
1762,5.390744722451556e-05
1763,4.93544979486523e-07
1764,3.746526283102382e-05
1765,5.7570570451590265e-06
1766,3.94658405601929e-05
1767,3.15386564574553e-05
1768,4.142716819970199e-05
1769,3.58231817324899e-05
1770,1.804565388924173e-05
1771,2.9837463848456883e-05
1772,3.0379361327106996e-05
1773,2.9837463848456883e-05
1774,1.804565388924173e-05
1775,4.0759468815481215e-05
1776,1.7899084303119193e-05
1777,3.2237418066981183e-05
1778,-1.681289188121567e-05
1779,2.7275488159526652e-05
1780,3.854529282090057e-05
1781,2.551871402020941e-05
1782,-6.931616638942069e-05
1783,1.7293783957542802e-05
1784,3.081461094104923e-05
1785,9.250652470173634e-05
1786,7.488023327276272e-06
1787,2.482323987665255e-05
1788,1.6594781130724503e-05
1789,3.546462073873275e-05
1790,1.6317369492682757e-05
1791,1.717288230047911e-05
1792,2.6243029422849285e-05
1793,-1.032888014860264e-05
1794,2.510719597669721e-05
1795,2.0572197629171192e-05
1796,4.762001899588195e-05
1797,7.701975046858921e-05
1798,2.4321680138290417e-05
1799,2.2429177591277023e-05
1800,1.2864914446600787e-05
1801,-6.789955115485569e-06
1803,3.269856546489079e-05
1804,-7.706548113359987e-06
1805,1.9816220997421373e-05
1806,2.4582185665178533e-05
1807,8.544452609820759e-05
1808,6.570232616898652e-05
1809,1.1220976478759616e-05
1810,1.336592681226467e-05
1811,1.4650231887300694e-05
1812,2.4199825429542297e-05
1813,2.003149277308894e-05
1814,4.892661369973269e-05
1815,8.256454926917519e-05
1816,5.651894981182032e-05
1817,3.1570921815020467e-06
1818,7.0225741157134064e-06
1819,2.068943973889485e-05
