,DATE,Maximum Temperature,Minimum Temperature,Moving Average Temperature,Temperature Linear Model
43003,1996-09-27,17.7,6.8,11.979999999999999,9.7897467100712
43004,1996-09-28,15.0,11.3,13.319999999999999,9.7898601697881
43005,1996-09-29,15.8,6.9,14.179999999999998,9.789973629505013
43006,1996-09-30,24.9,9.4,13.179999999999998,9.790087089221927
43007,1996-10-01,23.0,11.0,12.52,9.790200548938842
43008,1996-10-02,14.1,6.9,12.12,9.790314008655756
43009,1996-10-03,13.9,5.6,10.379999999999999,9.790427468372656
43010,1996-10-04,15.5,4.2,8.979999999999999,9.79054092808957
43011,1996-10-05,13.2,8.0,9.7,9.790654387806484
43012,1996-10-06,10.9,5.8,10.219999999999997,9.790767847523398
43013,1996-10-07,12.0,9.2,10.34,9.790881307240298
43014,1996-10-08,12.2,10.7,10.94,9.790994766957212
43015,1996-10-09,12.7,10.6,11.52,9.791108226674126
43016,1996-10-10,13.5,10.7,11.66,9.79122168639104
43017,1996-10-11,14.0,9.8,11.779999999999998,9.791335146107954
43018,1996-10-12,19.1,6.7,11.979999999999999,9.791448605824854
43019,1996-10-13,18.6,5.6,12.12,9.791562065541768
43020,1996-10-14,19.8,5.4,11.979999999999999,9.791675525258682
43021,1996-10-15,16.9,7.8,10.819999999999997,9.791788984975597
43022,1996-10-16,14.5,9.9,9.9,9.791902444692496
43023,1996-10-17,9.9,5.2,9.2,9.79201590440941
43024,1996-10-18,10.9,5.2,8.659999999999998,9.792129364126325
43025,1996-10-19,11.0,4.0,8.659999999999998,9.792242823843239
43026,1996-10-20,11.1,6.4,9.26,9.792356283560153
43027,1996-10-21,12.8,8.8,9.279999999999998,9.792469743277053
43028,1996-10-22,12.3,8.0,8.62,9.792583202993967
43029,1996-10-23,12.1,3.1,7.639999999999998,9.792696662710881
43030,1996-10-24,11.6,0.5,7.139999999999998,9.792810122427795
43031,1996-10-25,11.7,1.0,7.339999999999998,9.792923582144695
43032,1996-10-26,11.0,2.9,8.939999999999998,9.79303704186161
43033,1996-10-27,14.2,4.0,10.059999999999999,9.793150501578523
43034,1996-10-28,18.0,10.8,10.139999999999997,9.793263961295438
43035,1996-10-29,15.9,8.5,9.62,9.793377421012352
43036,1996-10-30,8.5,3.8,9.62,9.793490880729252
43037,1996-10-31,10.7,2.4,8.44,9.793604340446166
43038,1996-11-01,11.1,4.9,8.359999999999998,9.79371780016308
43039,1996-11-02,13.3,8.3,9.519999999999998,9.793831259879994
43040,1996-11-03,18.8,4.7,10.04,9.793944719596894
43041,1996-11-04,20.6,4.8,10.219999999999999,9.794058179313808
43042,1996-11-05,13.6,7.0,10.839999999999998,9.794171639030722
43043,1996-11-06,13.5,4.6,10.079999999999998,9.794285098747636
43044,1996-11-07,18.1,9.3,8.999999999999998,9.79439855846455
43045,1996-11-08,10.7,6.1,8.319999999999999,9.79451201818145
43046,1996-11-09,11.4,3.5,8.359999999999998,9.794625477898364
43047,1996-11-10,9.1,0.8,8.599999999999998,9.794738937615278
43048,1996-11-11,15.0,3.6,8.519999999999998,9.794852397332193
43049,1996-11-12,18.8,9.4,7.659999999999998,9.794965857049093
43050,1996-11-13,14.4,6.1,7.06,9.795079316766007
43051,1996-11-14,6.1,0.8,5.099999999999999,9.79519277648292
43052,1996-11-15,3.2,1.1,2.6999999999999984,9.795306236199835
43053,1996-11-16,2.4,1.0,1.8599999999999988,9.795419695916749
43054,1996-11-17,3.9,0.9,2.3799999999999986,9.795533155633649
43055,1996-11-18,3.7,1.1,2.7799999999999985,9.795646615350563
43056,1996-11-19,8.1,2.8,2.8999999999999986,9.795760075067477
43057,1996-11-20,5.6,2.6,2.5399999999999987,9.795873534784391
43058,1996-11-21,4.8,0.6,1.9199999999999986,9.795986994501291
43059,1996-11-22,3.3,-1.2,0.8199999999999988,9.796100454218205
43060,1996-11-23,2.7,-3.8,0.09999999999999856,9.79621391393512
43061,1996-11-24,1.0,-2.8,0.21999999999999859,9.796327373652034
43062,1996-11-25,2.5,-3.5,0.35999999999999865,9.796440833368948
43063,1996-11-26,3.7,1.2,0.2999999999999986,9.796554293085848
43064,1996-11-27,3.0,0.2,0.7199999999999986,9.796667752802762
43065,1996-11-28,0.5,-1.1,0.9199999999999987,9.796781212519676
43066,1996-11-29,1.7,-1.5,0.47999999999999865,9.79689467223659
43067,1996-11-30,4.0,0.6,0.9599999999999987,9.79700813195349
43068,1996-12-01,1.5,-0.3,1.6799999999999986,9.797121591670404
43069,1996-12-02,4.9,-1.7,2.3999999999999986,9.797235051387318
43070,1996-12-03,6.4,0.8,2.2599999999999985,9.797348511104232
43071,1996-12-04,10.9,0.2,1.7999999999999985,9.797461970821146
43072,1996-12-05,4.8,-1.4,0.8199999999999985,9.797575430538046
43073,1996-12-06,0.2,-3.1,-0.24000000000000138,9.79768889025496
43074,1996-12-07,-0.4,-2.6,-1.5000000000000013,9.797802349971874
43075,1996-12-08,-1.5,-3.1,-1.8600000000000017,9.797915809688789
43076,1996-12-09,-2.0,-3.3,-1.8000000000000014,9.798029269405689
43077,1996-12-10,0.6,-2.8,-1.7200000000000013,9.798142729122603
43078,1996-12-11,-0.1,-2.2,-0.4600000000000014,9.798256188839517
43079,1996-12-12,3.9,-4.2,0.23999999999999858,9.798369648556431
43080,1996-12-13,5.6,-1.8,0.7599999999999986,9.798483108273345
43081,1996-12-14,4.6,-0.2,1.4399999999999988,9.798596567990245
43082,1996-12-15,3.6,-0.3,2.2599999999999985,9.798710027707159
43083,1996-12-16,5.6,0.3,2.5199999999999987,9.798823487424073
43084,1996-12-17,7.9,-2.1,3.0999999999999988,9.798936947140987
43085,1996-12-18,8.9,2.6,3.6799999999999984,9.799050406857887
43086,1996-12-19,7.2,0.7,3.2799999999999985,9.799163866574801
43087,1996-12-20,6.0,3.5,2.0999999999999983,9.799277326291715
43088,1996-12-21,4.4,-0.8,0.4799999999999984,9.79939078600863
43089,1996-12-22,-0.8,-3.4,-1.4600000000000015,9.799504245725544
43090,1996-12-23,-1.5,-3.7,-3.9400000000000013,9.799617705442444
43091,1996-12-24,-2.2,-5.9,-5.820000000000002,9.799731165159358
43092,1996-12-25,-5.9,-9.1,-7.7600000000000025,9.799844624876272
43093,1996-12-26,-7.4,-10.5,-9.740000000000002,9.799958084593186
43094,1996-12-27,-10.5,-14.3,-11.3,9.8000715443101
43095,1996-12-28,-10.7,-14.9,-11.88,9.800185004027
43096,1996-12-29,-10.3,-16.5,-12.240000000000002,9.800298463743914
43097,1996-12-30,-8.2,-13.8,-11.64,9.800411923460828
43098,1996-12-31,-10.4,-13.3,-10.64,9.800525383177742
43099,1997-01-01,-9.0,-11.5,-8.98,9.800638842894642
43100,1997-01-02,-5.9,-12.1,-7.44,9.800752302611556
43101,1997-01-03,-2.2,-6.9,-5.440000000000001,9.80086576232847
43102,1997-01-04,-2.2,-5.8,-3.9000000000000012,9.800979222045385
43103,1997-01-05,-0.7,-3.2,-3.6000000000000014,9.801092681762299
43104,1997-01-06,-1.0,-2.8,-3.8200000000000016,9.801206141479199
43105,1997-01-07,-2.2,-6.6,-3.9600000000000017,9.801319601196113
43106,1997-01-08,-5.3,-7.2,-4.320000000000002,9.801433060913027
43107,1997-01-09,-1.9,-6.3,-4.520000000000001,9.801546520629941
43108,1997-01-10,-2.5,-4.4,-4.060000000000002,9.801659980346841
43109,1997-01-11,-1.9,-4.2,-3.8800000000000012,9.801773440063755
43110,1997-01-12,-0.9,-4.9,-4.340000000000002,9.80188689978067
43111,1997-01-13,-2.4,-6.8,-4.160000000000002,9.802000359497583
43112,1997-01-14,-0.8,-8.6,-3.8600000000000017,9.802113819214497
43113,1997-01-15,8.8,-8.6,-3.6400000000000015,9.802227278931397
43114,1997-01-16,5.2,-6.7,-2.500000000000001,9.802340738648311
43115,1997-01-17,4.9,-6.8,-1.4600000000000013,9.802454198365226
43116,1997-01-18,10.8,-6.0,-0.5000000000000014,9.80256765808214
43117,1997-01-19,3.7,-4.9,-0.04000000000000141,9.80268111779904
43118,1997-01-20,5.9,-1.3,0.8599999999999985,9.802794577515954
43119,1997-01-21,2.1,0.0,1.5399999999999985,9.802908037232868
43120,1997-01-22,5.0,0.3,2.339999999999999,9.803021496949782
43121,1997-01-23,6.9,0.4,2.0399999999999983,9.803134956666696
43122,1997-01-24,8.9,0.4,1.9199999999999986,9.803248416383596
43123,1997-01-25,3.5,0.0,1.8599999999999983,9.80336187610051
43124,1997-01-26,0.8,-0.3,1.2199999999999984,9.803475335817424
43125,1997-01-27,1.9,-0.3,0.4599999999999985,9.803588795534338
43126,1997-01-28,2.9,-0.8,0.03999999999999848,9.803702255251238
43127,1997-01-29,0.3,-1.9,-0.46000000000000146,9.803815714968152
43128,1997-01-30,0.6,-1.9,-0.7600000000000013,9.803929174685067
43129,1997-01-31,-1.4,-3.6,-1.1200000000000014,9.80404263440198
43130,1997-02-01,1.8,-2.2,-1.4200000000000013,9.804156094118895
43131,1997-02-02,2.7,-4.5,-0.7200000000000015,9.804269553835795
43132,1997-02-03,-1.3,-5.9,0.7999999999999986,9.804383013552709
43133,1997-02-04,5.7,-1.8,1.1799999999999986,9.804496473269623
43134,1997-02-05,8.8,2.5,2.1199999999999983,9.804609932986537
43135,1997-02-06,5.7,0.0,3.219999999999999,9.804723392703437
43136,1997-02-07,11.8,-2.4,3.779999999999999,9.804836852420351
43137,1997-02-08,11.3,-0.9,3.8999999999999986,9.804950312137265
43138,1997-02-09,11.9,-0.4,4.439999999999999,9.80506377185418
43139,1997-02-10,14.3,-0.1,5.559999999999998,9.805177231571093
43140,1997-02-11,10.6,2.7,5.7799999999999985,9.805290691287993
43141,1997-02-12,11.4,3.4,5.239999999999998,9.805404151004907
43142,1997-02-13,12.2,2.2,4.459999999999998,9.805517610721822
43143,1997-02-14,5.6,0.9,3.8399999999999985,9.805631070438736
43144,1997-02-15,5.4,1.1,2.5199999999999987,9.805744530155636
43145,1997-02-16,3.7,0.3,2.3199999999999985,9.80585798987255
43146,1997-02-17,6.3,-2.0,2.179999999999999,9.805971449589464
43147,1997-02-18,8.0,1.3,3.259999999999998,9.806084909306378
43148,1997-02-19,5.6,0.8,4.639999999999999,9.806198369023292
43149,1997-02-20,9.8,0.3,6.059999999999998,9.806311828740192
43150,1997-02-21,10.6,6.3,7.019999999999999,9.806425288457106
43151,1997-02-22,14.6,6.9,8.62,9.80653874817402
43152,1997-02-23,16.9,0.7,9.919999999999998,9.806652207890934
43153,1997-02-24,14.2,3.7,9.94,9.806765667607834
43154,1997-02-25,18.3,7.6,8.7,9.806879127324748
43155,1997-02-26,14.0,5.7,8.219999999999999,9.806992587041663
43156,1997-02-27,7.0,1.9,7.839999999999999,9.807106046758577
43157,1997-02-28,12.5,0.9,7.839999999999998,9.80721950647549
43158,1997-03-01,15.4,3.0,7.9399999999999995,9.80733296619239
43159,1997-03-02,20.9,6.0,9.18,9.807446425909305
43160,1997-03-03,14.2,6.9,9.799999999999999,9.807559885626219
43161,1997-03-04,12.3,6.8,9.459999999999997,9.807673345343133
43162,1997-03-05,12.9,4.0,8.059999999999999,9.807786805060033
43163,1997-03-06,9.0,5.4,7.679999999999998,9.807900264776947
43164,1997-03-07,9.6,5.9,7.559999999999998,9.808013724493861
43165,1997-03-08,11.4,3.0,7.479999999999999,9.808127184210775
43166,1997-03-09,14.7,2.6,8.2,9.80824064392769
43167,1997-03-10,15.4,1.5,9.059999999999999,9.80835410364459
43168,1997-03-11,15.5,2.7,9.579999999999998,9.808467563361503
43169,1997-03-12,17.6,3.0,9.579999999999998,9.808581023078418
43170,1997-03-13,13.5,8.1,9.499999999999998,9.808694482795332
43171,1997-03-14,15.6,4.1,9.379999999999999,9.808807942512232
43172,1997-03-15,9.8,6.0,9.12,9.808921402229146
43173,1997-03-16,11.3,6.6,8.939999999999998,9.80903486194606
43174,1997-03-17,11.5,8.3,8.02,9.809148321662974
43175,1997-03-18,13.2,4.7,6.699999999999998,9.809261781379888
43176,1997-03-19,9.2,3.0,5.2799999999999985,9.809375241096788
43177,1997-03-20,4.2,0.4,3.9599999999999995,9.809488700813702
43178,1997-03-21,5.0,0.2,3.2999999999999985,9.809602160530616
43179,1997-03-22,6.2,1.1,3.2999999999999985,9.80971562024753
43180,1997-03-23,8.5,-0.8,4.079999999999999,9.80982907996443
43181,1997-03-24,7.9,3.4,5.159999999999998,9.809942539681344
43182,1997-03-25,7.3,3.3,6.639999999999998,9.810055999398259
43183,1997-03-26,11.4,4.4,6.799999999999999,9.810169459115173
43184,1997-03-27,13.3,6.2,6.439999999999998,9.810282918832087
43185,1997-03-28,12.2,3.0,5.899999999999998,9.810396378548987
43186,1997-03-29,4.6,1.5,5.7399999999999975,9.8105098382659
43187,1997-03-30,4.2,1.1,5.739999999999998,9.810623297982815
43188,1997-03-31,10.6,2.5,6.899999999999999,9.810736757699729
43189,1997-04-01,15.4,4.8,8.759999999999998,9.810850217416629
43190,1997-04-02,18.2,4.4,9.16,9.810963677133543
43191,1997-04-03,17.5,6.7,8.779999999999998,9.811077136850457
43192,1997-04-04,10.8,2.6,7.68,9.811190596567371
43193,1997-04-05,6.7,1.4,5.939999999999999,9.811304056284285
43194,1997-04-06,8.2,3.5,4.559999999999998,9.811417516001185
43195,1997-04-07,6.4,0.1,5.539999999999998,9.8115309757181
43196,1997-04-08,10.0,-1.0,6.979999999999999,9.811644435435014
43197,1997-04-09,16.1,0.8,7.459999999999998,9.811757895151928
43198,1997-04-10,17.8,4.5,7.439999999999998,9.811871354868828
43199,1997-04-11,16.3,2.9,7.639999999999998,9.811984814585742
43200,1997-04-12,4.9,0.6,7.419999999999999,9.812098274302656
43201,1997-04-13,9.7,0.6,5.739999999999998,9.81221173401957
43202,1997-04-14,13.3,2.5,4.939999999999999,9.812325193736484
43203,1997-04-15,9.5,1.1,5.119999999999999,9.812438653453384
43204,1997-04-16,7.3,1.1,5.759999999999998,9.812552113170298
43205,1997-04-17,7.1,0.3,5.2399999999999975,9.812665572887212
43206,1997-04-18,15.2,1.1,4.719999999999999,9.812779032604126
43207,1997-04-19,12.6,2.8,4.579999999999998,9.812892492321026
43208,1997-04-20,2.8,0.5,4.879999999999999,9.81300595203794
43209,1997-04-21,5.3,-0.9,4.479999999999999,9.813119411754855
43210,1997-04-22,9.4,-1.8,5.3599999999999985,9.813232871471769
43211,1997-04-23,10.7,3.7,8.04,9.813346331188683
43212,1997-04-24,17.0,0.9,9.68,9.813459790905583
43213,1997-04-25,19.2,7.1,10.479999999999999,9.813573250622497
43214,1997-04-26,15.0,9.0,11.52,9.813686710339411
43215,1997-04-27,10.8,8.9,11.2,9.813800170056325
43216,1997-04-28,16.3,8.5,10.099999999999998,9.813913629773225
43217,1997-04-29,12.3,7.7,9.899999999999999,9.81402708949014
43218,1997-04-30,11.3,7.0,10.819999999999999,9.814140549207053
43219,1997-05-01,13.4,7.9,12.059999999999999,9.814254008923967
43220,1997-05-02,19.9,4.2,13.559999999999999,9.814367468640881
43221,1997-05-03,23.8,8.6,14.739999999999998,9.814480928357781
43222,1997-05-04,20.5,14.7,14.779999999999998,9.814594388074696
43223,1997-05-05,25.5,12.0,13.439999999999998,9.81470784779161
43224,1997-05-06,24.2,5.4,10.679999999999998,9.814821307508524
43225,1997-05-07,9.1,4.6,9.319999999999999,9.814934767225438
43226,1997-05-08,8.8,3.9,9.039999999999997,9.815048226942338
43227,1997-05-09,16.4,1.4,10.539999999999997,9.815161686659252
43228,1997-05-10,17.4,7.3,12.339999999999998,9.815275146376166
43229,1997-05-11,23.3,7.5,15.039999999999997,9.81538860609308
43230,1997-05-12,20.3,10.1,17.58,9.81550206580998
43231,1997-05-13,22.6,10.3,19.499999999999996,9.815615525526894
43232,1997-05-14,27.6,12.1,20.599999999999998,9.815728985243808
43233,1997-05-15,28.8,14.0,22.02,9.815842444960722
43234,1997-05-16,29.0,15.2,21.959999999999997,9.815955904677637
43235,1997-05-17,27.5,15.0,21.38,9.816069364394536
43236,1997-05-18,24.6,14.1,19.959999999999997,9.81618282411145
43237,1997-05-19,24.5,11.5,18.4,9.816296283828365
43238,1997-05-20,22.2,11.8,16.36,9.816409743545279
43239,1997-05-21,19.9,10.2,15.66,9.816523203262179
43240,1997-05-22,16.3,10.6,14.52,9.816636662979093
43241,1997-05-23,18.1,10.3,13.979999999999999,9.816750122696007
43242,1997-05-24,15.5,10.6,13.939999999999998,9.816863582412921
43243,1997-05-25,17.7,6.9,14.179999999999998,9.816977042129835
43244,1997-05-26,17.7,7.0,13.52,9.817090501846735
43245,1997-05-27,18.4,12.6,13.739999999999998,9.81720396156365
43246,1997-05-28,14.1,8.9,13.699999999999998,9.817317421280563
43247,1997-05-29,19.0,5.9,12.839999999999998,9.817430880997478
43248,1997-05-30,18.0,9.6,12.599999999999998,9.817544340714377
43249,1997-05-31,15.3,6.8,13.379999999999999,9.817657800431292
43250,1997-06-01,16.8,4.9,13.279999999999998,9.817771260148206
43251,1997-06-02,18.7,10.6,13.899999999999997,9.81788471986512
43252,1997-06-03,15.7,12.9,15.759999999999996,9.817998179582034
43253,1997-06-04,20.4,11.6,16.88,9.818111639298934
43254,1997-06-05,25.7,11.7,17.72,9.818225099015848
43255,1997-06-06,23.6,14.5,18.339999999999996,9.818338558732762
43256,1997-06-07,24.8,13.4,19.22,9.818452018449676
43257,1997-06-08,24.4,14.3,19.7,9.818565478166576
43258,1997-06-09,25.3,13.1,20.580000000000002,9.81867893788349
43259,1997-06-10,27.3,14.9,20.979999999999997,9.818792397600404
43260,1997-06-11,28.6,16.3,21.32,9.818905857317318
43261,1997-06-12,26.3,16.2,20.659999999999997,9.819019317034233
43262,1997-06-13,24.4,15.6,19.88,9.819132776751132
43263,1997-06-14,23.3,14.6,19.119999999999997,9.819246236468047
43264,1997-06-15,22.7,13.3,18.279999999999998,9.81935969618496
43265,1997-06-16,23.5,15.7,17.279999999999998,9.819473155901875
43266,1997-06-17,21.6,15.2,16.5,9.819586615618775
43267,1997-06-18,18.4,13.0,15.699999999999998,9.819700075335689
43268,1997-06-19,18.8,9.8,15.059999999999999,9.819813535052603
43269,1997-06-20,17.7,11.0,13.699999999999998,9.819926994769517
43270,1997-06-21,23.0,12.0,13.779999999999998,9.820040454486431
43271,1997-06-22,12.9,9.8,13.52,9.820153914203331
43272,1997-06-23,17.4,9.8,13.9,9.820267373920245
43273,1997-06-24,15.4,11.2,13.540000000000001,9.82038083363716
43274,1997-06-25,20.4,9.2,14.459999999999999,9.820494293354074
43275,1997-06-26,18.1,11.4,15.3,9.820607753070973
43276,1997-06-27,17.5,12.2,16.939999999999998,9.820721212787888
43277,1997-06-28,22.6,13.5,16.78,9.820834672504802
43278,1997-06-29,28.3,15.2,17.16,9.820948132221716
43279,1997-06-30,20.1,11.8,18.3,9.82106159193863
43280,1997-07-01,20.6,12.3,18.3,9.82117505165553
43281,1997-07-02,25.7,13.0,17.44,9.821288511372444
43282,1997-07-03,22.7,15.1,16.84,9.821401971089358
43283,1997-07-04,18.3,14.2,16.3,9.821515430806272
43284,1997-07-05,15.6,12.2,14.979999999999999,9.821628890523172
43285,1997-07-06,16.2,12.2,14.679999999999998,9.821742350240086
43286,1997-07-07,16.1,11.0,15.1,9.821855809957
43287,1997-07-08,21.9,12.5,16.119999999999997,9.821969269673914
43288,1997-07-09,23.7,10.3,16.619999999999997,9.822082729390829
43289,1997-07-10,23.7,11.3,17.56,9.822196189107729
43290,1997-07-11,21.3,11.4,17.979999999999997,9.822309648824643
43291,1997-07-12,24.8,12.0,17.779999999999998,9.822423108541557
43293,1997-07-14,25.1,14.6,18.139999999999997,9.82265002797537
43294,1997-07-15,22.1,14.7,19.04,9.822763487692285
43295,1997-07-16,24.6,14.0,18.28,9.822876947409199
43296,1997-07-17,26.6,14.2,17.119999999999997,9.822990407126113
43297,1997-07-18,19.1,13.4,16.68,9.823103866843027
43298,1997-07-19,13.8,12.5,15.779999999999998,9.823217326559927
43299,1997-07-20,19.5,12.6,15.319999999999999,9.823330786276841
43300,1997-07-21,17.5,11.6,15.879999999999999,9.823444245993755
43301,1997-07-22,23.7,13.9,17.199999999999996,9.82355770571067
43302,1997-07-23,22.7,12.6,17.479999999999997,9.82367116542757
43303,1997-07-24,25.6,14.7,17.759999999999998,9.823784625144484
43304,1997-07-25,18.9,15.5,18.32,9.823898084861398
43305,1997-07-26,19.8,13.3,18.559999999999995,9.824011544578312
43306,1997-07-27,25.5,13.8,18.72,9.824125004295226
43307,1997-07-28,24.2,15.7,19.5,9.824238464012126
43308,1997-07-29,25.8,13.3,19.22,9.82435192372904
43309,1997-07-30,26.4,11.6,18.52,9.824465383445954
43310,1997-07-31,23.9,11.4,18.52,9.824578843162868
43312,1997-08-02,21.6,11.6,18.9,9.824805762596682
43313,1997-08-03,25.1,12.8,19.439999999999998,9.824919222313596
43314,1997-08-04,28.0,13.9,20.759999999999998,9.82503268203051
43315,1997-08-05,27.7,16.5,21.339999999999996,9.825146141747425
43316,1997-08-06,26.6,15.9,21.22,9.825259601464325
43317,1997-08-07,26.4,14.7,20.66,9.825373061181239
43318,1997-08-08,24.4,15.8,20.259999999999998,9.825486520898153
43319,1997-08-09,25.1,14.3,20.22,9.825599980615067
43320,1997-08-10,26.4,14.4,20.459999999999997,9.825713440331967
43321,1997-08-11,27.8,14.7,21.0,9.825826900048881
43322,1997-08-12,27.9,13.8,21.619999999999997,9.825940359765795
43323,1997-08-13,27.9,13.3,21.919999999999998,9.82605381948271
43324,1997-08-14,28.9,17.0,21.839999999999996,9.826167279199623
43325,1997-08-15,27.3,18.5,21.1,9.826280738916523
43326,1997-08-16,26.3,16.2,20.38,9.826394198633437
43327,1997-08-17,21.7,15.4,19.779999999999998,9.826507658350351
43328,1997-08-18,21.9,15.0,19.18,9.826621118067266
43329,1997-08-19,25.4,13.4,19.06,9.826734577784165
43330,1997-08-20,25.2,13.6,19.88,9.82684803750108
43331,1997-08-21,26.9,15.6,20.98,9.826961497217994
43332,1997-08-22,28.1,14.9,20.7,9.827074956934908
43333,1997-08-23,28.1,16.1,21.119999999999997,9.827188416651822
43334,1997-08-24,22.8,17.8,21.08,9.827301876368722
43335,1997-08-25,28.4,14.6,21.02,9.827415336085636
43336,1997-08-26,27.1,17.7,19.8,9.82752879580255
43337,1997-08-27,26.7,16.5,18.72,9.827642255519464
43338,1997-08-28,25.9,11.9,17.72,9.827755715236364
43339,1997-08-29,17.1,10.2,17.359999999999996,9.827869174953278
43340,1997-08-30,20.6,11.3,17.08,9.827982634670192
43341,1997-08-31,23.8,15.1,17.86,9.828096094387107
43342,1997-09-01,27.0,13.4,19.059999999999995,9.82820955410402
43343,1997-09-02,25.7,14.6,19.819999999999997,9.82832301382092
43344,1997-09-03,22.8,15.5,20.459999999999997,9.828436473537835
43345,1997-09-04,24.3,17.2,20.099999999999998,9.828549933254749
43346,1997-09-05,27.2,15.8,19.18,9.828663392971663
